日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200309,1353,1,1270,10,75,-9,8,0,0,0,0,0
20200310,1353,0,1282,12,63,-12,8,0,0,0,0,0
20200311,1356,3,1288,6,60,-3,8,0,0,0,0,0
20200312,1356,0,1296,8,52,-8,8,0,0,0,0,0
20200313,1356,0,1299,3,49,-3,8,0,0,0,0,0
20200314,1357,1,1303,4,46,-3,8,0,0,0,0,0
20200315,1361,4,1306,3,47,1,8,0,0,0,0,0
20200316,1364,3,1307,1,49,2,8,0,0,0,0,0
20200317,1369,5,1312,5,49,0,8,0,0,0,0,0
20200318,1378,9,1318,6,52,3,8,0,0,0,0,0
20200319,1392,14,1322,4,62,10,8,0,0,0,0,0
20200320,1399,7,1325,3,66,4,8,0,0,0,0,0
20200321,1407,8,1329,4,70,4,8,0,0,0,0,0
20200322,1413,6,1332,3,73,3,8,0,0,0,0,0
20200323,1428,15,1333,1,87,14,8,0,0,0,0,0
20200324,1433,5,1334,1,91,4,8,0,0,0,5,5
20200325,1444,11,1336,2,100,9,8,0,0,0,5,0
20200326,1456,12,1337,1,111,11,8,0,0,0,5,0
20200327,1467,11,1341,4,118,7,8,0,0,0,5,0
20200328,1475,8,1349,8,118,0,8,0,0,0,10,5
20200329,1484,9,1351,2,125,7,8,0,0,0,10,0
20200330,1490,6,1353,2,129,4,8,0,0,0,10,0
20200331,1501,11,1357,4,136,7,8,0,0,0,10,0
20200401,1507,6,1365,8,134,-2,8,0,0,0,10,0
20200402,1514,7,1368,3,138,4,8,0,0,0,0,-10
20200403,1516,2,1378,10,130,-8,8,0,0,0,0,0
20200404,1524,8,1387,9,129,-1,8,0,0,0,11,11
20200405,1532,8,1395,8,129,0,8,0,0,0,11,0
20200406,1533,1,1401,6,124,-5,8,0,0,0,11,0
20200407,1536,3,1411,10,117,-7,8,0,0,0,0,-11
20200408,1539,3,1423,12,108,-9,8,0,0,0,0,0
20200409,1544,5,1434,11,102,-6,8,0,0,0,11,11
20200410,1548,4,1437,3,103,1,8,0,0,0,11,0
20200411,1552,4,1443,6,101,-2,8,0,0,0,11,0
20200412,1555,3,1454,11,93,-8,8,0,0,0,11,0
20200413,1564,9,1458,4,98,5,8,0,0,0,11,0
20200414,1566,2,1462,4,96,-2,8,0,0,0,11,0
20200415,1571,5,1471,9,92,-4,8,0,0,0,11,0
20200416,1577,6,1475,4,94,2,8,0,0,0,11,0
20200417,1579,2,1482,7,89,-5,8,0,0,0,11,0
20200418,1580,1,1490,8,82,-7,8,0,0,0,11,0
20200419,1581,1,1494,4,79,-3,8,0,0,0,11,0
20200420,1582,1,1501,7,73,-6,8,0,0,0,11,0
20200421,1582,0,1511,10,63,-10,8,0,0,0,11,0
20200422,1584,2,1518,7,58,-5,8,0,0,0,11,0
20200423,1585,1,1528,10,49,-9,8,0,0,0,11,0
20200424,1585,0,1534,6,43,-6,8,0,0,0,11,0
20200425,1586,1,1542,8,36,-7,8,0,0,0,11,0
20200426,1587,1,1542,0,37,1,8,0,0,0,11,0
20200427,1587,0,1547,5,32,-5,8,0,0,0,11,0
20200428,1588,1,1554,7,26,-6,8,0,0,0,11,0
20200429,1588,0,1557,3,23,-3,8,0,0,0,11,0
20200430,1588,0,1565,8,15,-8,8,0,0,0,11,0
20200501,1588,0,1567,2,13,-2,8,0,0,0,11,0
20200502,1588,0,1567,0,13,0,8,0,0,0,11,0
20200503,1588,0,1569,2,11,-2,8,0,0,0,11,0
20200504,1588,0,1571,2,9,-2,8,0,0,0,11,0
20200505,1588,0,1575,4,5,-4,8,0,0,0,11,0
20200506,1589,1,1575,0,6,1,8,0,0,0,11,0
20200507,1589,0,1575,0,6,0,8,0,0,0,11,0
20200508,1589,0,1576,1,5,-1,8,0,0,0,11,0
20200509,1589,0,1576,0,5,0,8,0,0,0,11,0
20200510,1589,0,1577,1,4,-1,8,0,0,0,11,0
20200511,1589,0,1578,1,3,-1,8,0,0,0,11,0
20200512,1589,0,1578,0,3,0,8,0,0,0,11,0
20200513,1589,0,1579,1,2,-1,8,0,0,0,11,0
20200514,1589,0,1579,0,2,0,8,0,0,0,11,0
20200515,1589,0,1579,0,2,0,8,0,0,0,11,0
20200516,1590,1,1579,0,3,1,8,0,0,0,11,0
20200517,1590,0,1579,0,3,0,8,0,0,0,11,0
20200518,1590,0,1579,0,3,0,8,0,0,0,11,0
20200519,1590,0,1579,0,3,0,8,0,0,0,11,0
20200520,1591,1,1579,0,4,1,8,0,0,0,11,0
20200521,1591,0,1580,1,3,-1,8,0,0,0,11,0
20200522,1591,0,1580,0,3,0,8,0,0,0,11,0
20200523,1592,1,1580,0,4,1,8,0,0,0,11,0
20200524,1592,0,1581,1,3,-1,8,0,0,0,11,0
20200525,1592,0,1581,0,3,0,8,0,0,0,11,0
20200526,1592,0,1581,0,3,0,8,0,0,0,11,0
20200527,1592,0,1582,1,2,-1,8,0,0,0,11,0
20200528,1592,0,1582,0,2,0,8,0,0,0,11,0
20200529,1593,1,1583,1,2,0,8,0,0,0,11,0
20200530,1593,0,1583,0,2,0,8,0,0,0,11,0
20200531,1595,2,1583,0,4,2,8,0,0,0,11,0
20200601,1596,1,1583,0,5,1,8,0,0,0,11,0
20200602,1597,1,1583,0,6,1,8,0,0,0,11,0
20200603,1598,1,1583,0,7,1,8,0,0,0,11,0
20200604,1598,0,1584,1,6,-1,8,0,0,0,11,0
20200605,1601,3,1584,0,9,3,8,0,0,0,11,0
20200606,1602,1,1584,0,10,1,8,0,0,0,11,0
20200607,1602,0,1585,1,9,-1,8,0,0,0,11,0
20200608,1604,2,1586,1,10,1,8,0,0,0,11,0
20200609,1604,0,1587,1,9,-1,8,0,0,0,11,0
20200610,1607,3,1588,1,11,2,8,0,0,0,11,0
20200611,1607,0,1589,1,10,-1,8,0,0,0,11,0
20200612,1608,1,1590,1,10,0,8,0,0,0,11,0
20200613,1625,17,1590,0,27,17,8,0,0,0,11,0
20200614,1625,0,1590,0,27,0,8,0,0,0,11,0
20200615,1628,3,1592,2,28,1,8,0,0,0,11,0
20200616,1628,0,1593,1,27,-1,8,0,0,0,11,0
20200617,1628,0,1603,10,17,-10,8,0,0,0,11,0
20200618,1631,3,1604,1,19,2,8,0,0,0,11,0
20200619,1634,3,1613,9,13,-6,8,0,0,0,11,0
20200620,1634,0,1614,1,12,-1,8,0,0,0,11,0
20200621,1634,0,1614,0,12,0,8,0,0,0,11,0
20200622,1634,0,1619,5,7,-5,8,0,0,0,11,0
20200623,1634,0,1620,1,6,-1,8,0,0,0,11,0
20200624,1635,1,1621,1,6,0,8,0,0,0,11,0
20200625,1635,0,1621,0,6,0,8,0,0,0,11,0
20200626,1637,2,1622,1,7,1,8,0,0,0,11,0
20200627,1637,0,1622,0,7,0,8,0,0,0,11,0
20200628,1637,0,1625,3,4,-3,8,0,0,0,11,0
20200629,1641,4,1627,2,6,2,8,0,0,0,11,0
20200630,1641,0,1627,0,6,0,8,0,0,0,11,0
20200701,1642,1,1627,0,7,1,8,0,0,0,11,0
20200702,1642,0,1629,2,5,-2,8,0,0,0,11,0
20200703,1643,1,1629,0,6,1,8,0,0,0,11,0
20200704,1643,0,1631,2,4,-2,8,0,0,0,11,0
20200705,1643,0,1631,0,4,0,8,0,0,0,11,0
20200706,1644,1,1631,0,5,1,8,0,0,0,11,0
20200707,1645,1,1631,0,6,1,8,0,0,0,11,0
20200708,1647,2,1631,0,8,2,8,0,0,0,11,0
20200709,1647,0,1634,3,5,-3,8,0,0,0,11,0
20200710,1648,1,1634,0,6,1,8,0,0,0,11,0
20200711,1648,0,1634,0,6,0,8,0,0,0,11,0
20200712,1650,2,1634,0,8,2,8,0,0,0,11,0
20200713,1650,0,1635,1,7,-1,8,0,0,0,11,0
20200714,1650,0,1636,1,6,-1,8,0,0,0,11,0
20200715,1650,0,1636,0,6,0,8,0,0,0,11,0
20200716,1654,4,1636,0,10,4,8,0,0,0,11,0
20200717,1657,3,1636,0,13,3,8,0,0,0,11,0
20200718,1659,2,1636,0,15,2,8,0,0,0,11,0
20200719,1659,0,1637,1,14,-1,8,0,0,0,11,0
20200720,1659,0,1637,0,14,0,8,0,0,0,11,0
20200722,1662,3,1637,0,17,3,8,0,0,0,11,0
20200724,1669,7,1641,4,20,3,8,0,0,0,11,0
20200725,1672,3,1642,1,22,2,8,0,0,0,11,0
20200726,1672,0,1645,3,19,-3,8,0,0,0,11,0
20200727,1672,0,1645,0,19,0,8,0,0,0,11,0
20200728,1674,2,1648,3,18,-1,8,0,0,0,11,0
20200729,1675,1,1651,3,16,-2,8,0,0,0,11,0
20200730,1678,3,1653,2,17,1,8,0,0,0,14,3
20200731,1680,2,1653,0,19,2,8,0,0,0,14,0
20200801,1682,2,1654,1,20,1,8,0,0,0,14,0
20200802,1683,1,1657,3,18,-2,8,0,0,0,14,0
20200803,1687,4,1659,2,20,2,8,0,0,0,14,0
20200804,1687,0,1661,2,18,-2,8,0,0,0,14,0
20200806,1687,0,1663,2,16,-2,8,0,0,0,14,0
20200807,1688,1,1664,1,16,0,8,0,0,0,14,0
20200808,1693,5,1669,5,16,0,8,0,0,0,14,0
20200809,1696,3,1671,2,17,1,8,0,0,0,14,0
20200810,1699,3,1672,1,19,2,8,0,0,0,14,0
20200812,1707,8,1678,6,21,2,8,0,0,0,14,0
20200813,1707,0,1681,3,18,-3,8,0,0,0,14,0
20200814,1709,2,1683,2,18,0,8,0,0,0,14,0
20200815,1712,3,1684,1,20,2,8,0,0,0,14,0
20200816,1720,8,1684,0,28,8,8,0,0,0,14,0
20200817,1721,1,1687,3,26,-2,8,0,0,0,14,0
20200818,1725,4,1689,2,28,2,8,0,0,0,14,0
20200820,1725,0,1695,6,22,-6,8,0,0,0,14,0
20200821,1725,0,1696,1,21,-1,8,0,0,0,14,0
20200822,1727,2,1701,5,18,-3,8,0,0,0,14,0
20200823,1727,0,1701,0,18,0,8,0,0,0,14,0
20200824,1730,3,1702,1,20,2,8,0,0,0,14,0
20200825,1734,4,1704,2,22,2,8,0,0,0,14,0
20200826,1734,0,1706,2,20,-2,8,0,0,0,14,0
20200827,1735,1,1715,9,12,-8,8,0,0,0,14,0
20200828,1737,2,1716,1,13,1,8,0,0,0,14,0
20200829,1738,1,1718,2,12,-1,8,0,0,0,14,0
20200830,1739,1,1720,2,11,-1,8,0,0,0,14,0
20200831,1740,1,1721,1,11,0,8,0,0,0,14,0
20200901,1742,2,1721,0,13,2,8,0,0,0,14,0
20200902,1745,3,1722,1,15,2,8,0,0,0,14,0
20200903,1758,13,1722,0,28,13,8,0,0,0,14,0
20200904,1760,2,1723,1,29,1,8,0,0,0,14,0
20200905,1763,3,1727,4,28,-1,8,0,0,0,14,0
20200906,1767,4,1733,6,26,-2,8,0,0,0,14,0
20200907,1769,2,1735,2,26,0,8,0,0,0,14,0
20200909,1770,1,1743,8,19,-7,8,0,0,0,14,0
20200910,1774,4,1745,2,21,2,8,0,0,0,14,0
20200911,1776,2,1745,0,23,2,8,0,0,0,14,0
20200913,1778,2,1751,6,19,-4,8,0,0,0,14,0
20200914,1782,4,1755,4,19,0,8,0,0,0,14,0
20200915,1783,1,1757,2,18,-1,8,0,0,0,14,0
20200919,1797,14,1767,10,22,4,8,0,0,0,14,0
20200920,1800,3,1771,4,21,-1,8,0,0,0,14,0
20200921,1803,3,1774,3,21,0,8,0,0,0,14,0
20200922,1807,4,1777,3,22,1,8,0,0,0,14,0
20200923,1807,0,1780,3,19,-3,8,0,0,0,14,0
20200924,1809,2,1782,2,19,0,8,0,0,0,14,0
20200925,1812,3,1785,3,19,0,8,0,0,0,14,0
20200926,1814,2,1785,0,21,2,8,0,0,0,14,0
20200927,1819,5,1789,4,22,1,8,0,0,0,14,0
20200928,1819,0,1792,3,19,-3,8,0,0,0,14,0
20200929,1827,8,1796,4,23,4,8,0,0,0,14,0
20201001,1831,4,1800,4,23,0,8,0,0,0,14,0
20201002,1834,3,1803,3,23,0,8,0,0,0,14,0
20201003,1840,6,1804,1,28,5,8,0,0,0,14,0
20201004,1841,1,1806,2,27,-1,8,0,0,0,14,0
20201005,1846,5,1808,2,30,3,8,0,0,0,14,0
20201006,1848,2,1811,3,29,-1,8,0,0,0,14,0
20201007,1848,0,1815,4,25,-4,8,0,0,0,14,0
20201008,1851,3,1821,6,22,-3,8,0,0,0,14,0
20201009,1852,1,1822,1,22,0,8,0,0,0,14,0
20201010,1858,6,1823,1,27,5,8,0,0,0,14,0
20201011,1861,3,1823,0,30,3,8,0,0,0,14,0
20201012,1863,2,1825,2,30,0,8,0,0,0,14,0
20201013,1869,6,1826,1,35,5,8,0,0,0,14,0
20201014,1873,4,1829,3,36,1,8,0,0,0,14,0
20201015,1875,2,1831,2,36,0,8,0,0,0,14,0
20201016,1877,2,1832,1,37,1,8,0,0,0,14,0
20201017,1881,4,1836,4,37,0,8,0,0,0,14,0
20201018,1884,3,1840,4,36,-1,8,0,0,0,14,0
20201019,1889,5,1841,1,40,4,8,0,0,0,14,0
20201020,1892,3,1844,3,40,0,8,0,0,0,14,0
20201021,1895,3,1848,4,39,-1,8,0,0,0,14,0
20201022,1895,0,1851,3,36,-3,8,0,0,0,14,0
20201023,1904,9,1857,6,39,3,8,0,0,0,14,0
20201024,1907,3,1861,4,38,-1,8,0,0,0,14,0
20201025,1908,1,1865,4,35,-3,8,0,0,0,14,0
20201026,1909,1,1869,4,32,-3,8,0,0,0,14,0
20201027,1911,2,1870,1,33,1,8,0,0,0,14,0
20201028,1914,3,1870,0,36,3,8,0,0,0,14,0
20201030,1919,5,1882,12,29,-7,8,0,0,0,14,0
20201031,1922,3,1882,0,32,3,8,0,0,0,14,0
20201101,1927,5,1887,5,32,0,8,0,0,0,14,0
20201102,1935,8,1891,4,36,4,8,0,0,0,14,0
20201103,1938,3,1892,1,38,2,8,0,0,0,14,0
20201104,1938,0,1896,4,34,-4,8,0,0,0,14,0
20201105,1941,3,1899,3,34,0,8,0,0,0,14,0
20201106,1943,2,1902,3,33,-1,8,0,0,0,14,0
20201108,1949,6,1904,2,37,4,8,0,0,0,14,0
20201109,1955,6,1909,5,38,1,8,0,0,0,14,0
20201110,1955,0,1915,6,32,-6,8,0,0,0,14,0
20201111,1956,1,1918,3,30,-2,8,0,0,0,14,0
20201112,1956,0,1921,3,27,-3,8,0,0,0,14,0
20201114,1966,10,1922,1,36,9,8,0,0,0,14,0
20201115,1968,2,1923,1,37,1,8,0,0,0,14,0
20201117,1972,4,1930,7,34,-3,8,0,0,0,14,0
20201118,1973,1,1933,3,32,-2,8,0,0,0,14,0
20201119,1975,2,1933,0,34,2,8,0,0,0,14,0
20201120,1975,0,1935,2,32,-2,8,0,0,0,14,0
20201121,1975,0,1937,2,30,-2,8,0,0,0,14,0
20201122,1979,4,1939,2,32,2,8,0,0,0,14,0
20201123,1983,4,1940,1,35,3,8,0,0,0,14,0
20201124,1984,1,1941,1,35,0,8,0,0,0,14,0
20201125,1988,4,1942,1,38,3,8,0,0,0,14,0
20201126,1988,0,1943,1,37,-1,8,0,0,0,14,0
20201127,1988,0,1947,4,33,-4,8,0,0,0,14,0
20201128,1988,0,1947,0,33,0,8,0,0,0,14,0
20201129,1989,1,1949,2,32,-1,8,0,0,0,14,0
20201130,1989,0,1949,0,32,0,8,0,0,0,14,0
20201201,1992,3,1951,2,33,1,8,0,0,0,14,0
20201202,1996,4,1953,2,35,2,8,0,0,0,14,0
20201203,1997,1,1953,0,36,1,8,0,0,0,14,0
20201204,2000,3,1956,3,36,0,8,0,0,0,14,0
20201206,2004,4,1960,4,36,0,8,0,0,0,14,0
20201207,2007,3,1964,4,35,-1,8,0,0,0,14,0
20201208,2009,2,1966,2,35,0,8,0,0,0,14,0
20201209,2010,1,1968,2,34,-1,8,0,0,0,14,0
20201210,2013,3,1969,1,36,2,8,0,0,0,14,0
20201211,2015,2,1970,1,37,1,8,0,0,0,14,0
20201212,2016,1,1972,2,36,-1,8,0,0,0,14,0
20201213,2017,1,1973,1,36,0,8,0,0,0,14,0
20201214,2018,1,1973,0,37,1,8,0,0,0,14,0
20201215,2021,3,1973,0,40,3,8,0,0,0,14,0
20201216,2022,1,1973,0,41,1,8,0,0,0,14,0
20201217,2026,4,1973,0,45,4,8,0,0,0,14,0
20201218,2027,1,1977,4,42,-3,8,0,0,0,14,0
20201219,2028,1,1979,2,41,-1,8,0,0,0,14,0
20201220,2031,3,1982,3,41,0,8,0,0,0,14,0
20201221,2034,3,1982,0,44,3,8,0,0,0,14,0
20201222,2035,1,1986,4,41,-3,8,0,0,0,14,0
20201223,2036,1,1993,7,35,-6,8,0,0,0,14,0
20201224,2037,1,1995,2,34,-1,8,0,0,0,14,0
20201225,2038,1,1997,2,33,-1,8,0,0,0,14,0
20201226,2038,0,1999,2,31,-2,8,0,0,0,14,0
20201227,2039,1,2003,4,28,-3,8,0,0,0,14,0
20201228,2040,1,2008,5,24,-4,8,0,0,0,14,0
20201229,2041,1,2008,0,25,1,8,0,0,0,14,0
20201230,2044,3,2008,0,28,3,8,0,0,0,14,0
20201231,2046,2,2010,2,28,0,8,0,0,0,14,0
20210101,2046,0,2011,1,27,-1,8,0,0,0,14,0
20210102,2051,5,2012,1,31,4,8,0,0,0,14,0
20210103,2053,2,2012,0,33,2,8,0,0,0,14,0
20210104,2057,4,2014,2,35,2,8,0,0,0,14,0
20210105,2060,3,2015,1,37,2,8,0,0,0,14,0
20210106,2062,2,2018,3,36,-1,8,0,0,0,14,0
20210107,2065,3,2020,2,37,1,8,0,0,0,14,0
20210108,2067,2,2022,2,37,0,8,0,0,0,14,0
20210109,2068,1,2022,0,38,1,8,0,0,0,14,0
20210110,2075,7,2024,2,43,5,8,0,0,0,14,0
20210111,2076,1,2025,1,43,0,8,0,0,0,14,0
20210112,2078,2,2028,3,42,-1,8,0,0,0,14,0
20210113,2081,3,2030,2,43,1,8,0,0,0,14,0
20210114,2084,3,2031,1,45,2,8,0,0,0,14,0
20210115,2084,0,2032,1,44,-1,8,0,0,0,14,0
20210116,2086,2,2034,2,44,0,8,0,0,0,14,0
20210117,2087,1,2035,1,44,0,8,0,0,0,14,0
20210118,2090,3,2039,4,43,-1,8,0,0,0,14,0
20210119,2093,3,2044,5,41,-2,8,0,0,0,14,0
20210120,2094,1,2047,3,39,-2,8,0,0,0,14,0
20210121,2098,4,2049,2,41,2,8,0,0,0,14,0
20210122,2099,1,2052,3,39,-2,8,0,0,0,14,0
20210123,2104,5,2053,1,43,4,8,0,0,0,14,0
20210124,2106,2,2055,2,43,0,8,0,0,0,14,0
20210125,2108,2,2057,2,43,0,8,0,0,0,14,0
20210126,2115,7,2057,0,50,7,8,0,0,0,14,0
20210127,2116,1,2059,2,49,-1,8,0,0,0,14,0
20210128,2121,5,2060,1,53,4,8,0,0,0,14,0
20210129,2121,0,2060,0,53,0,8,0,0,0,14,0
20210130,2124,3,2065,5,51,-2,8,0,0,0,14,0
20210131,2125,1,2074,9,43,-8,8,0,0,0,14,0
20210201,2127,2,2077,3,42,-1,8,0,0,0,14,0
20210202,2129,2,2077,0,44,2,8,0,0,0,14,0
20210203,2132,3,2078,1,46,2,8,0,0,0,14,0
20210204,2134,2,2081,3,45,-1,8,0,0,0,14,0
20210205,2135,1,2083,2,44,-1,8,0,0,0,14,0
20210206,2137,2,2085,2,44,0,8,0,0,0,14,0
20210207,2144,7,2088,3,48,4,8,0,0,0,14,0
20210208,2151,7,2091,3,52,4,8,0,0,0,14,0
20210209,2151,0,2094,3,49,-3,8,0,0,0,14,0
20210210,2152,1,2097,3,47,-2,8,0,0,0,14,0
20210211,2154,2,2097,0,49,2,8,0,0,0,14,0
20210212,2157,3,2098,1,51,2,8,0,0,0,14,0
20210213,2159,2,2101,3,50,-1,8,0,0,0,14,0
20210214,2163,4,2105,4,50,0,8,0,0,0,14,0
20210215,2171,8,2107,2,56,6,8,0,0,0,14,0
20210216,2177,6,2111,4,58,2,8,0,0,0,14,0
20210217,2180,3,2112,1,60,2,8,0,0,0,14,0
20210218,2180,0,2121,9,51,-9,8,0,0,0,14,0
20210219,2183,3,2126,5,49,-2,8,0,0,0,14,0
20210220,2184,1,2134,8,42,-7,8,0,0,0,14,0
20210221,2187,3,2137,3,42,0,8,0,0,0,14,0
20210222,2196,9,2140,3,48,6,8,0,0,0,14,0
20210223,2196,0,2141,1,47,-1,8,0,0,0,14,0
20210224,2198,2,2146,5,44,-3,8,0,0,0,14,0
20210225,2200,2,2154,8,38,-6,8,0,0,0,14,0
20210226,2205,5,2155,1,42,4,8,0,0,0,14,0
20210227,2206,1,2155,0,43,1,8,0,0,0,14,0
20210228,2212,6,2158,3,46,3,8,0,0,0,14,0
20210301,2215,3,2159,1,48,2,8,0,0,0,14,0
20210302,2218,3,2162,3,48,0,8,0,0,0,14,0
20210303,2221,3,2166,4,47,-1,8,0,0,0,14,0
20210304,2222,1,2167,1,47,0,8,0,0,0,14,0
20210305,2225,3,2173,6,44,-3,8,0,0,0,14,0
20210306,2229,4,2178,5,43,-1,8,0,0,0,14,0
20210307,2229,0,2178,0,43,0,8,0,0,0,14,0
20210308,2235,6,2182,4,45,2,8,0,0,0,14,0
20210309,2236,1,2184,2,44,-1,8,0,0,0,14,0
20210310,2238,2,2185,1,45,1,8,0,0,0,14,0
20210311,2240,2,2189,4,43,-2,8,0,0,0,14,0
20210312,2243,3,2191,2,44,1,8,0,0,0,14,0
20210313,2244,1,2192,1,44,0,8,0,0,0,14,0
20210314,2245,1,2199,7,38,-6,8,0,0,0,14,0
20210315,2245,0,2202,3,35,-3,8,0,0,0,14,0
20210316,2245,0,2203,1,34,-1,8,0,0,0,14,0
20210317,2246,1,2206,3,32,-2,8,0,0,0,14,0
20210318,2249,3,2212,6,29,-3,8,0,0,0,14,0
20210319,2251,2,2213,1,30,1,8,0,0,0,14,0
20210320,2252,1,2216,3,28,-2,8,0,0,0,14,0
20210321,2253,1,2217,1,28,0,8,0,0,0,14,0
20210322,2257,4,2218,1,31,3,8,0,0,0,14,0
20210323,2259,2,2219,1,32,1,8,0,0,0,14,0
20210324,2263,4,2222,3,33,1,8,0,0,0,14,0
20210325,2265,2,2226,4,31,-2,8,0,0,0,14,0
20210326,2266,1,2229,3,29,-2,8,0,0,0,14,0
20210327,2267,1,2230,1,29,0,8,0,0,0,14,0
20210328,2267,0,2230,0,29,0,8,0,0,0,14,0
20210329,2277,10,2233,3,36,7,8,0,0,0,14,0
20210330,2279,2,2233,0,38,2,8,0,0,0,14,0
20210331,2282,3,2235,2,39,1,8,0,0,0,14,0
20210401,2282,0,2236,1,38,-1,8,0,0,0,14,0
20210402,2282,0,2236,0,38,0,8,0,0,0,14,0
20210403,2287,5,2239,3,40,2,8,0,0,0,14,0
20210404,2287,0,2239,0,40,0,8,0,0,0,14,0
20210405,2289,2,2242,3,39,-1,8,0,0,0,14,0
20210406,2290,1,2242,0,40,1,8,0,0,0,14,0
20210407,2291,1,2242,0,41,1,8,0,0,0,14,0
20210408,2295,4,2245,3,42,1,8,0,0,0,14,0
20210409,2295,0,2249,4,38,-4,8,0,0,0,14,0
20210410,2296,1,2249,0,39,1,8,0,0,0,14,0
20210411,2299,3,2253,4,38,-1,8,0,0,0,14,0
20210412,2301,2,2254,1,39,1,8,0,0,0,14,0
20210413,2304,3,2254,0,42,3,8,0,0,0,14,0
20210414,2308,4,2258,4,42,0,8,0,0,0,14,0
20210415,2310,2,2257,-1,45,3,8,0,0,0,14,0
20210416,2313,3,2259,2,46,1,8,0,0,0,14,0
20210417,2317,4,2262,3,47,1,8,0,0,0,14,0
20210418,2319,2,2264,2,47,0,8,0,0,0,14,0
20210419,2319,0,2268,4,43,-4,8,0,0,0,14,0
20210420,2320,1,2272,4,40,-3,8,0,0,0,14,0
20210421,2322,2,2273,1,41,1,8,0,0,0,14,0
20210422,2327,5,2273,0,46,5,8,0,0,0,14,0
20210423,2327,0,2273,0,46,0,8,0,0,0,14,0
20210424,2328,1,2280,7,40,-6,8,0,0,0,14,0
20210425,2329,1,2280,0,41,1,8,0,0,0,14,0
20210426,2331,2,2281,1,42,1,8,0,0,0,14,0
20210427,2334,3,2282,1,44,2,8,0,0,0,14,0
20210428,2335,1,2283,1,44,0,8,0,0,0,14,0
20210429,2337,2,2283,0,46,2,8,0,0,0,14,0
20210430,2344,7,2287,4,49,3,8,0,0,0,14,0
20210501,2350,6,2287,0,55,6,8,0,0,0,14,0
20210502,2354,4,2291,4,55,0,8,0,0,0,14,0
20210503,2358,4,2292,1,58,3,8,0,0,0,14,0
20210504,2359,1,2294,2,57,-1,8,0,0,0,14,0
20210505,2360,1,2297,3,55,-2,8,0,0,0,14,0
